ISO3,Country,Year,Month,TRA_COV,Total
CHE,Switzerland,2010,7,Total,3709.175
CHE,Switzerland,2010,7,Domestic,61.987
CHE,Switzerland,2010,7,International,3647.188
GBR,United Kingdom,2010,7,Total,21122.342
GBR,United Kingdom,2010,7,Domestic,2062.692
GBR,United Kingdom,2010,7,International,19059.65
AUT,Austria,2010,8,Total,2356.612
AUT,Austria,2010,8,Domestic,61.833
AUT,Austria,2010,8,International,2294.779
BEL,Belgium,2010,8,Total,2407.821
BEL,Belgium,2010,8,Domestic,10.508
BEL,Belgium,2010,8,International,2397.313
BGR,Bulgaria,2010,8,Total,1168.521
BGR,Bulgaria,2010,8,Domestic,25.569
BGR,Bulgaria,2010,8,International,1142.952
HRV,Croatia,2010,8,Total,840.333
HRV,Croatia,2010,8,Domestic,49.234
HRV,Croatia,2010,8,International,791.099
CYP,Cyprus,2010,8,Total,982.499
CYP,Cyprus,2010,8,Domestic,
CYP,Cyprus,2010,8,International,982.499
CZE,Czechia,2010,8,Total,1431.857
CZE,Czechia,2010,8,Domestic,18.727
CZE,Czechia,2010,8,International,1413.13
DNK,Denmark,2010,8,Total,2430.127
DNK,Denmark,2010,8,Domestic,211.363
DNK,Denmark,2010,8,International,2218.764
EST,Estonia,2010,8,Total,137.726
EST,Estonia,2010,8,Domestic,2.975
EST,Estonia,2010,8,International,134.751
FIN,Finland,2010,8,Total,1275.217
FIN,Finland,2010,8,Domestic,156.87
FIN,Finland,2010,8,International,1118.347
FRA,France,2010,8,Total,12287.209
FRA,France,2010,8,Domestic,2372.584
FRA,France,2010,8,International,9914.625
DEU,Germany,2010,8,Total,16905.822
DEU,Germany,2010,8,Domestic,1926.72
DEU,Germany,2010,8,International,14979.102
GRC,Greece,2010,8,Total,5485.981
GRC,Greece,2010,8,Domestic,696.262
GRC,Greece,2010,8,International,4789.719
HUN,Hungary,2010,8,Total,939.987
HUN,Hungary,2010,8,Domestic,0
HUN,Hungary,2010,8,International,939.987
ISL,Iceland,2010,8,Total,319.228
ISL,Iceland,2010,8,Domestic,0
ISL,Iceland,2010,8,International,319.228
IRL,Ireland,2010,8,Total,2570.129
IRL,Ireland,2010,8,Domestic,30.425
IRL,Ireland,2010,8,International,2539.704
ITA,Italy,2010,8,Total,12346.536
ITA,Italy,2010,8,Domestic,2955.507
ITA,Italy,2010,8,International,9391.029
LVA,Latvia,2010,8,Total,517.741
LVA,Latvia,2010,8,Domestic,0
LVA,Latvia,2010,8,International,517.741
LTU,Lithuania,2010,8,Total,247.576
LTU,Lithuania,2010,8,Domestic,0
LTU,Lithuania,2010,8,International,247.576
LUX,Luxembourg,2010,8,Total,181.231
LUX,Luxembourg,2010,8,Domestic,0.121
LUX,Luxembourg,2010,8,International,181.11
MLT,Malta,2010,8,Total,427.924
MLT,Malta,2010,8,Domestic,0
MLT,Malta,2010,8,International,427.924
NLD,Netherlands,2010,8,Total,5059.637
NLD,Netherlands,2010,8,Domestic,0.358
NLD,Netherlands,2010,8,International,5059.279
NOR,Norway,2010,8,Total,2853.185
NOR,Norway,2010,8,Domestic,1154.758
NOR,Norway,2010,8,International,1698.427
POL,Poland,2010,8,Total,2113.598
POL,Poland,2010,8,Domestic,91.047
POL,Poland,2010,8,International,2022.551
PRT,Portugal,2010,8,Total,3161.435
PRT,Portugal,2010,8,Domestic,395.044
PRT,Portugal,2010,8,International,2766.391
ROU,Romania,2010,8,Total,974.094
ROU,Romania,2010,8,Domestic,62.082
ROU,Romania,2010,8,International,912.012
SVK,Slovakia,2010,8,Total,280.18
SVK,Slovakia,2010,8,Domestic,3.75
SVK,Slovakia,2010,8,International,276.43
SVN,Slovenia,2010,8,Total,196.193
SVN,Slovenia,2010,8,Domestic,0
SVN,Slovenia,2010,8,International,196.193
ESP,Spain,2010,8,Total,17854.488
ESP,Spain,2010,8,Domestic,3866.937
ESP,Spain,2010,8,International,13987.551
SWE,Sweden,2010,8,Total,2504.682
SWE,Sweden,2010,8,Domestic,468.258
SWE,Sweden,2010,8,International,2036.424
CHE,Switzerland,2010,8,Total,3618.005
CHE,Switzerland,2010,8,Domestic,60.688
CHE,Switzerland,2010,8,International,3557.317
GBR,United Kingdom,2010,8,Total,21397.885
GBR,United Kingdom,2010,8,Domestic,2058.664
GBR,United Kingdom,2010,8,International,19339.221
AUT,Austria,2010,9,Total,2280.317
AUT,Austria,2010,9,Domestic,72
AUT,Austria,2010,9,International,2208.317
BEL,Belgium,2010,9,Total,2217.019
BEL,Belgium,2010,9,Domestic,9.718
BEL,Belgium,2010,9,International,2207.301
BGR,Bulgaria,2010,9,Total,733.968
BGR,Bulgaria,2010,9,Domestic,18.662
BGR,Bulgaria,2010,9,International,715.306
HRV,Croatia,2010,9,Total,624.156
HRV,Croatia,2010,9,Domestic,43.948
HRV,Croatia,2010,9,International,580.208
CYP,Cyprus,2010,9,Total,824.678
CYP,Cyprus,2010,9,Domestic,0.234
CYP,Cyprus,2010,9,International,824.444
CZE,Czechia,2010,9,Total,1316.832
CZE,Czechia,2010,9,Domestic,24.923
CZE,Czechia,2010,9,International,1291.909
DNK,Denmark,2010,9,Total,2303.136
DNK,Denmark,2010,9,Domestic,229.375
DNK,Denmark,2010,9,International,2073.761
EST,Estonia,2010,9,Total,133.593
EST,Estonia,2010,9,Domestic,2.181
EST,Estonia,2010,9,International,131.412
FIN,Finland,2010,9,Total,1286.259
FIN,Finland,2010,9,Domestic,205.073
FIN,Finland,2010,9,International,1081.186
FRA,France,2010,9,Total,10788.765
FRA,France,2010,9,Domestic,2225.727
FRA,France,2010,9,International,8563.038
DEU,Germany,2010,9,Total,16767.396
DEU,Germany,2010,9,Domestic,2344.503
DEU,Germany,2010,9,International,14422.893
GRC,Greece,2010,9,Total,4385.964
GRC,Greece,2010,9,Domestic,590.305
GRC,Greece,2010,9,International,3795.659
HUN,Hungary,2010,9,Total,846.989
HUN,Hungary,2010,9,Domestic,0
HUN,Hungary,2010,9,International,846.989
ISL,Iceland,2010,9,Total,189.592
ISL,Iceland,2010,9,Domestic,0
ISL,Iceland,2010,9,International,189.592
IRL,Ireland,2010,9,Total,2191.603
IRL,Ireland,2010,9,Domestic,31.42
IRL,Ireland,2010,9,International,2160.183
ITA,Italy,2010,9,Total,10860.953
ITA,Italy,2010,9,Domestic,2862.511
ITA,Italy,2010,9,International,7998.442
LVA,Latvia,2010,9,Total,453.749
LVA,Latvia,2010,9,Domestic,0
LVA,Latvia,2010,9,International,453.749
LTU,Lithuania,2010,9,Total,219.929
LTU,Lithuania,2010,9,Domestic,0.003
LTU,Lithuania,2010,9,International,219.926
LUX,Luxembourg,2010,9,Total,160.557
LUX,Luxembourg,2010,9,Domestic,0.108
LUX,Luxembourg,2010,9,International,160.449
MLT,Malta,2010,9,Total,373.574
MLT,Malta,2010,9,Domestic,0
MLT,Malta,2010,9,International,373.574
NLD,Netherlands,2010,9,Total,4625.749
NLD,Netherlands,2010,9,Domestic,0.598
NLD,Netherlands,2010,9,International,4625.151
NOR,Norway,2010,9,Total,2809.223
NOR,Norway,2010,9,Domestic,1245.83
NOR,Norway,2010,9,International,1563.393
POL,Poland,2010,9,Total,1902.745
POL,Poland,2010,9,Domestic,87.046
POL,Poland,2010,9,International,1815.699
PRT,Portugal,2010,9,Total,2681.895
PRT,Portugal,2010,9,Domestic,296.025
PRT,Portugal,2010,9,International,2385.87
ROU,Romania,2010,9,Total,889.422
ROU,Romania,2010,9,Domestic,68.184
ROU,Romania,2010,9,International,821.238
SVK,Slovakia,2010,9,Total,212.657
SVK,Slovakia,2010,9,Domestic,3.605
SVK,Slovakia,2010,9,International,209.052
SVN,Slovenia,2010,9,Total,156.074
SVN,Slovenia,2010,9,Domestic,0.011
SVN,Slovenia,2010,9,International,156.063
ESP,Spain,2010,9,Total,15381.718
ESP,Spain,2010,9,Domestic,3418.491
ESP,Spain,2010,9,International,11963.227
SWE,Sweden,2010,9,Total,2599.314
SWE,Sweden,2010,9,Domestic,599.448
SWE,Sweden,2010,9,International,1999.866
CHE,Switzerland,2010,9,Total,3416.506
CHE,Switzerland,2010,9,Domestic,57.734
CHE,Switzerland,2010,9,International,3358.772
GBR,United Kingdom,2010,9,Total,19456.295
GBR,United Kingdom,2010,9,Domestic,2003.248
GBR,United Kingdom,2010,9,International,17453.047
AUT,Austria,2010,10,Total,2085.698
AUT,Austria,2010,10,Domestic,71.383
AUT,Austria,2010,10,International,2014.315
BEL,Belgium,2010,10,Total,2141.503
BEL,Belgium,2010,10,Domestic,3.35
BEL,Belgium,2010,10,International,2138.153
BGR,Bulgaria,2010,10,Total,348.654
BGR,Bulgaria,2010,10,Domestic,14.752
BGR,Bulgaria,2010,10,International,333.902
HRV,Croatia,2010,10,Total,374.507
HRV,Croatia,2010,10,Domestic,38.109
HRV,Croatia,2010,10,International,336.398
CYP,Cyprus,2010,10,Total,760.881
CYP,Cyprus,2010,10,Domestic,0.019
CYP,Cyprus,2010,10,International,760.862
CZE,Czechia,2010,10,Total,1128.032
CZE,Czechia,2010,10,Domestic,20.363
CZE,Czechia,2010,10,International,1107.669
DNK,Denmark,2010,10,Total,2347.44
DNK,Denmark,2010,10,Domestic,224.484
DNK,Denmark,2010,10,International,2122.956
EST,Estonia,2010,10,Total,131.427
EST,Estonia,2010,10,Domestic,2.235
EST,Estonia,2010,10,International,129.192
FIN,Finland,2010,10,Total,1342.615
FIN,Finland,2010,10,Domestic,195.739
FIN,Finland,2010,10,International,1146.876
FRA,France,2010,10,Total,10530.337
FRA,France,2010,10,Domestic,2223.298
FRA,France,2010,10,International,8307.039
DEU,Germany,2010,10,Total,16654.159
DEU,Germany,2010,10,Domestic,2336.41
DEU,Germany,2010,10,International,14317.749
GRC,Greece,2010,10,Total,2657.051
GRC,Greece,2010,10,Domestic,496.128
GRC,Greece,2010,10,International,2160.923
HUN,Hungary,2010,10,Total,773.382
HUN,Hungary,2010,10,Domestic,0
HUN,Hungary,2010,10,International,773.382
ISL,Iceland,2010,10,Total,174.942
ISL,Iceland,2010,10,Domestic,0
ISL,Iceland,2010,10,International,174.942
IRL,Ireland,2010,10,Total,2127.415
IRL,Ireland,2010,10,Domestic,31.829
IRL,Ireland,2010,10,International,2095.586
ITA,Italy,2010,10,Total,9983.971
ITA,Italy,2010,10,Domestic,2654.007
ITA,Italy,2010,10,International,7329.964
LVA,Latvia,2010,10,Total,428.135
LVA,Latvia,2010,10,Domestic,0.002
LVA,Latvia,2010,10,International,428.133
LTU,Lithuania,2010,10,Total,204.246
LTU,Lithuania,2010,10,Domestic,0.024
LTU,Lithuania,2010,10,International,204.222
LUX,Luxembourg,2010,10,Total,156.029
LUX,Luxembourg,2010,10,Domestic,0
LUX,Luxembourg,2010,10,International,156.029
MLT,Malta,2010,10,Total,331.918
MLT,Malta,2010,10,Domestic,0
MLT,Malta,2010,10,International,331.918
NLD,Netherlands,2010,10,Total,4667.985
NLD,Netherlands,2010,10,Domestic,0.139
NLD,Netherlands,2010,10,International,4667.846
NOR,Norway,2010,10,Total,2827.636
NOR,Norway,2010,10,Domestic,1275.865
NOR,Norway,2010,10,International,1551.771
POL,Poland,2010,10,Total,1639.194
POL,Poland,2010,10,Domestic,97.286
POL,Poland,2010,10,International,1541.908
PRT,Portugal,2010,10,Total,2431.524
PRT,Portugal,2010,10,Domestic,252.131
PRT,Portugal,2010,10,International,2179.393
ROU,Romania,2010,10,Total,747.422
ROU,Romania,2010,10,Domestic,64.094
ROU,Romania,2010,10,International,683.328
SVK,Slovakia,2010,10,Total,152.733
SVK,Slovakia,2010,10,Domestic,3.365
SVK,Slovakia,2010,10,International,149.368
SVN,Slovenia,2010,10,Total,121.76
SVN,Slovenia,2010,10,Domestic,0.072
SVN,Slovenia,2010,10,International,121.688
ESP,Spain,2010,10,Total,14441.446
ESP,Spain,2010,10,Domestic,3337.727
ESP,Spain,2010,10,International,11103.719
SWE,Sweden,2010,10,Total,2533.992
SWE,Sweden,2010,10,Domestic,611.917
SWE,Sweden,2010,10,International,1922.075
CHE,Switzerland,2010,10,Total,3567.398
CHE,Switzerland,2010,10,Domestic,60.886
CHE,Switzerland,2010,10,International,3506.512
GBR,United Kingdom,2010,10,Total,18048.65
GBR,United Kingdom,2010,10,Domestic,1997.807
GBR,United Kingdom,2010,10,International,16050.843
AUT,Austria,2010,11,Total,1740.819
AUT,Austria,2010,11,Domestic,65.968
AUT,Austria,2010,11,International,1674.851
BEL,Belgium,2010,11,Total,1757.811
BEL,Belgium,2010,11,Domestic,0.605
BEL,Belgium,2010,11,International,1757.206
BGR,Bulgaria,2010,11,Total,247.081
BGR,Bulgaria,2010,11,Domestic,11.346
BGR,Bulgaria,2010,11,International,235.735
HRV,Croatia,2010,11,Total,178.953
HRV,Croatia,2010,11,Domestic,29.623
HRV,Croatia,2010,11,International,149.33
CYP,Cyprus,2010,11,Total,374.529
CYP,Cyprus,2010,11,Domestic,
CYP,Cyprus,2010,11,International,374.529
CZE,Czechia,2010,11,Total,824.18
CZE,Czechia,2010,11,Domestic,10.772
CZE,Czechia,2010,11,International,813.408
DNK,Denmark,2010,11,Total,1847.457
DNK,Denmark,2010,11,Domestic,218.943
DNK,Denmark,2010,11,International,1628.514
EST,Estonia,2010,11,Total,108.565
EST,Estonia,2010,11,Domestic,1.869
EST,Estonia,2010,11,International,106.696
FIN,Finland,2010,11,Total,1137.52
FIN,Finland,2010,11,Domestic,217.334
FIN,Finland,2010,11,International,920.186
FRA,France,2010,11,Total,8635.091
FRA,France,2010,11,Domestic,2090.407
FRA,France,2010,11,International,6544.684
DEU,Germany,2010,11,Total,12665.076
DEU,Germany,2010,11,Domestic,2213.272
DEU,Germany,2010,11,International,10451.804
GRC,Greece,2010,11,Total,1175.718
GRC,Greece,2010,11,Domestic,431.028
GRC,Greece,2010,11,International,744.69
HUN,Hungary,2010,11,Total,596.694
HUN,Hungary,2010,11,Domestic,0
HUN,Hungary,2010,11,International,596.694
ISL,Iceland,2010,11,Total,119.946
ISL,Iceland,2010,11,Domestic,0
ISL,Iceland,2010,11,International,119.946
IRL,Ireland,2010,11,Total,1607.649
IRL,Ireland,2010,11,Domestic,20.104
IRL,Ireland,2010,11,International,1587.545
ITA,Italy,2010,11,Total,7654.898
ITA,Italy,2010,11,Domestic,2290.705
ITA,Italy,2010,11,International,5364.193
LVA,Latvia,2010,11,Total,322.478
LVA,Latvia,2010,11,Domestic,0.073
LVA,Latvia,2010,11,International,322.405
LTU,Lithuania,2010,11,Total,172.006
LTU,Lithuania,2010,11,Domestic,0.002
LTU,Lithuania,2010,11,International,172.004
LUX,Luxembourg,2010,11,Total,125.126
LUX,Luxembourg,2010,11,Domestic,0.021
LUX,Luxembourg,2010,11,International,125.105
MLT,Malta,2010,11,Total,202.718
MLT,Malta,2010,11,Domestic,0
MLT,Malta,2010,11,International,202.718
NLD,Netherlands,2010,11,Total,3721.69
NLD,Netherlands,2010,11,Domestic,0.087
NLD,Netherlands,2010,11,International,3721.603
NOR,Norway,2010,11,Total,2391.644
NOR,Norway,2010,11,Domestic,1174.476
NOR,Norway,2010,11,International,1217.168
POL,Poland,2010,11,Total,1240.583
POL,Poland,2010,11,Domestic,81.514
POL,Poland,2010,11,International,1159.069
PRT,Portugal,2010,11,Total,1620.822
PRT,Portugal,2010,11,Domestic,186.705
PRT,Portugal,2010,11,International,1434.117
ROU,Romania,2010,11,Total,663.658
ROU,Romania,2010,11,Domestic,69.617
ROU,Romania,2010,11,International,594.041
SVK,Slovakia,2010,11,Total,100.387
SVK,Slovakia,2010,11,Domestic,3.239
SVK,Slovakia,2010,11,International,97.148
SVN,Slovenia,2010,11,Total,84.918
SVN,Slovenia,2010,11,Domestic,0
SVN,Slovenia,2010,11,International,84.918
ESP,Spain,2010,11,Total,10341.695
ESP,Spain,2010,11,Domestic,2962.252
ESP,Spain,2010,11,International,7379.443
SWE,Sweden,2010,11,Total,2224.991
SWE,Sweden,2010,11,Domestic,604.654
SWE,Sweden,2010,11,International,1620.337
CHE,Switzerland,2010,11,Total,2795.241
CHE,Switzerland,2010,11,Domestic,52.682
CHE,Switzerland,2010,11,International,2742.559
GBR,United Kingdom,2010,11,Total,13299.407
GBR,United Kingdom,2010,11,Domestic,1709.547
GBR,United Kingdom,2010,11,International,11589.86
AUT,Austria,2010,12,Total,1691.526
AUT,Austria,2010,12,Domestic,57.468
AUT,Austria,2010,12,International,1634.058
BEL,Belgium,2010,12,Total,1555.748
BEL,Belgium,2010,12,Domestic,2.405
BEL,Belgium,2010,12,International,1553.343
BGR,Bulgaria,2010,12,Total,270.002
BGR,Bulgaria,2010,12,Domestic,10.16
BGR,Bulgaria,2010,12,International,259.842
HRV,Croatia,2010,12,Total,158.747
HRV,Croatia,2010,12,Domestic,29.792
HRV,Croatia,2010,12,International,128.955
CYP,Cyprus,2010,12,Total,297.539
CYP,Cyprus,2010,12,Domestic,0
CYP,Cyprus,2010,12,International,297.539
CZE,Czechia,2010,12,Total,771.07
CZE,Czechia,2010,12,Domestic,7.637
CZE,Czechia,2010,12,International,763.433
DNK,Denmark,2010,12,Total,1646.992
DNK,Denmark,2010,12,Domestic,181.922
DNK,Denmark,2010,12,International,1465.07
EST,Estonia,2010,12,Total,103.343
EST,Estonia,2010,12,Domestic,1.922
EST,Estonia,2010,12,International,101.421
FIN,Finland,2010,12,Total,1085.463
FIN,Finland,2010,12,Domestic,169.29
FIN,Finland,2010,12,International,916.173
FRA,France,2010,12,Total,8577.425
FRA,France,2010,12,Domestic,2077.341
FRA,France,2010,12,International,6500.084
DEU,Germany,2010,12,Total,11233.424
DEU,Germany,2010,12,Domestic,1760.789
DEU,Germany,2010,12,International,9472.635
GRC,Greece,2010,12,Total,1157.329
GRC,Greece,2010,12,Domestic,393.051
GRC,Greece,2010,12,International,764.278
HUN,Hungary,2010,12,Total,554.555
HUN,Hungary,2010,12,Domestic,0
HUN,Hungary,2010,12,International,554.555
ISL,Iceland,2010,12,Total,117.03
ISL,Iceland,2010,12,Domestic,0
ISL,Iceland,2010,12,International,117.03
IRL,Ireland,2010,12,Total,1392.322
IRL,Ireland,2010,12,Domestic,14.491
IRL,Ireland,2010,12,International,1377.831
ITA,Italy,2010,12,Total,7520.625
ITA,Italy,2010,12,Domestic,2335.763
ITA,Italy,2010,12,International,5184.862
LVA,Latvia,2010,12,Total,322.793
LVA,Latvia,2010,12,Domestic,0.121
LVA,Latvia,2010,12,International,322.672
LTU,Lithuania,2010,12,Total,160.999
LTU,Lithuania,2010,12,Domestic,0.006
LTU,Lithuania,2010,12,International,160.993
LUX,Luxembourg,2010,12,Total,108.444
LUX,Luxembourg,2010,12,Domestic,0.233
LUX,Luxembourg,2010,12,International,108.211
MLT,Malta,2010,12,Total,174.63
MLT,Malta,2010,12,Domestic,0
MLT,Malta,2010,12,International,174.63
NLD,Netherlands,2010,12,Total,3442.207
NLD,Netherlands,2010,12,Domestic,0.528
NLD,Netherlands,2010,12,International,3441.679
NOR,Norway,2010,12,Total,2090.791
NOR,Norway,2010,12,Domestic,981.055
NOR,Norway,2010,12,International,1109.736
POL,Poland,2010,12,Total,1171.139
POL,Poland,2010,12,Domestic,76.135
POL,Poland,2010,12,International,1095.004
PRT,Portugal,2010,12,Total,1664.24
PRT,Portugal,2010,12,Domestic,210.738
PRT,Portugal,2010,12,International,1453.502
ROU,Romania,2010,12,Total,671.496
ROU,Romania,2010,12,Domestic,53.168
ROU,Romania,2010,12,International,618.328
SVK,Slovakia,2010,12,Total,92.301
SVK,Slovakia,2010,12,Domestic,2.681
SVK,Slovakia,2010,12,International,89.62
SVN,Slovenia,2010,12,Total,79.609
SVN,Slovenia,2010,12,Domestic,0
SVN,Slovenia,2010,12,International,79.609
ESP,Spain,2010,12,Total,9400.115
ESP,Spain,2010,12,Domestic,2722.083
ESP,Spain,2010,12,International,6678.032
SWE,Sweden,2010,12,Total,2017.975
SWE,Sweden,2010,12,Domestic,510.77
SWE,Sweden,2010,12,International,1507.205
CHE,Switzerland,2010,12,Total,2869.481
CHE,Switzerland,2010,12,Domestic,53.131
CHE,Switzerland,2010,12,International,2816.35
GBR,United Kingdom,2010,12,Total,12268.536
GBR,United Kingdom,2010,12,Domestic,1306.157
GBR,United Kingdom,2010,12,International,10962.379
AUT,Austria,2011,1,Total,1711.33
AUT,Austria,2011,1,Domestic,60.509
AUT,Austria,2011,1,International,1650.821
BEL,Belgium,2011,1,Total,1501.419
BEL,Belgium,2011,1,Domestic,1.305
BEL,Belgium,2011,1,International,1500.114
BGR,Bulgaria,2011,1,Total,281.19
BGR,Bulgaria,2011,1,Domestic,10.988
BGR,Bulgaria,2011,1,International,270.202
HRV,Croatia,2011,1,Total,153.339
HRV,Croatia,2011,1,Domestic,26.339
HRV,Croatia,2011,1,International,127
CYP,Cyprus,2011,1,Total,274.777
CYP,Cyprus,2011,1,Domestic,0.009
CYP,Cyprus,2011,1,International,274.768
CZE,Czechia,2011,1,Total,690.029
CZE,Czechia,2011,1,Domestic,8.329
CZE,Czechia,2011,1,International,681.7
DNK,Denmark,2011,1,Total,1666.986
DNK,Denmark,2011,1,Domestic,182.009
DNK,Denmark,2011,1,International,1484.977
EST,Estonia,2011,1,Total,110.607
EST,Estonia,2011,1,Domestic,1.873
EST,Estonia,2011,1,International,108.734
FIN,Finland,2011,1,Total,1161.332
FIN,Finland,2011,1,Domestic,202.757
FIN,Finland,2011,1,International,958.575
FRA,France,2011,1,Total,8534.426
FRA,France,2011,1,Domestic,2029.09
FRA,France,2011,1,International,6505.336
DEU,Germany,2011,1,Total,11076.343
DEU,Germany,2011,1,Domestic,1771.68
DEU,Germany,2011,1,International,9304.663
GRC,Greece,2011,1,Total,1065.253
GRC,Greece,2011,1,Domestic,368.876
GRC,Greece,2011,1,International,696.377
HUN,Hungary,2011,1,Total,525.636
HUN,Hungary,2011,1,Domestic,0
HUN,Hungary,2011,1,International,525.636
ISL,Iceland,2011,1,Total,108.504
ISL,Iceland,2011,1,Domestic,0
ISL,Iceland,2011,1,International,108.504
IRL,Ireland,2011,1,Total,1453.074
IRL,Ireland,2011,1,Domestic,12.154
IRL,Ireland,2011,1,International,1440.92
ITA,Italy,2011,1,Total,7466.518
ITA,Italy,2011,1,Domestic,2104.02
ITA,Italy,2011,1,International,5362.498
LVA,Latvia,2011,1,Total,301.06
LVA,Latvia,2011,1,Domestic,0.022
LVA,Latvia,2011,1,International,301.038
LTU,Lithuania,2011,1,Total,159.451
LTU,Lithuania,2011,1,Domestic,0
LTU,Lithuania,2011,1,International,159.451
LUX,Luxembourg,2011,1,Total,102.426
LUX,Luxembourg,2011,1,Domestic,0
LUX,Luxembourg,2011,1,International,102.426
MLT,Malta,2011,1,Total,169.673
MLT,Malta,2011,1,Domestic,0
MLT,Malta,2011,1,International,169.673
NLD,Netherlands,2011,1,Total,3468.655
NLD,Netherlands,2011,1,Domestic,0.041
NLD,Netherlands,2011,1,International,3468.614
NOR,Norway,2011,1,Total,2096.677
NOR,Norway,2011,1,Domestic,992.937
NOR,Norway,2011,1,International,1103.74
POL,Poland,2011,1,Total,1248.411
